adjective,comment_id,comment_score,item,parent_item,post_id
,dlzd58t,27.0,dresses,dresses,6vb2gv
,dlywv9u,7.0,dresses,dresses,6vb2gv
,dlywv9u,7.0,dresses,dresses,6vb2gv
,dlz1f8i,3.0,dresses,dresses,6vb2gv
,dm60oy9,2.0,dresses,dresses,6vb2gv
,dlzk1lr,1.0,dresses,dresses,6vb2gv
,ei7u2q7,412.0,dresses,dresses,azhg0n
,ei7u2q7,412.0,dresses,dresses,azhg0n
,ei7tmuv,352.0,dresses,dresses,azhg0n
,ei7vcnu,14.0,dresses,dresses,azhg0n
,ei7wklb,9.0,dresses,dresses,azhg0n
,ei7x53x,10.0,dresses,dresses,azhg0n
,ei7x53x,10.0,dresses,dresses,azhg0n
casual,ei83ad0,3.0,dresses,dresses,azhg0n
,ei80lxy,2.0,dresses,dresses,azhg0n
,ei88iri,2.0,dresses,dresses,azhg0n
,ei88iri,2.0,dresses,dresses,azhg0n
,ei9em3s,2.0,dresses,dresses,azhg0n
,ei88w8k,2.0,dresses,dresses,azhg0n
,ei88w8k,2.0,dresses,dresses,azhg0n
,ei7zx99,1.0,dresses,dresses,azhg0n
,ei82ciw,1.0,dresses,dresses,azhg0n
casual,ei86lvj,1.0,dresses,dresses,azhg0n
,ei8j4j5,1.0,dresses,dresses,azhg0n
,ei8qny0,1.0,dresses,dresses,azhg0n
,ei8z8kr,1.0,dresses,dresses,azhg0n
good,ei8z8kr,1.0,dresses,dresses,azhg0n
,ck1sk06,3.0,dresses,dresses,2eoy3f
,ck1skw1,2.0,dresses,dresses,2eoy3f
,dv02b2n,10.0,dresses,dresses,80w5kv
few,duyv04o,7.0,dresses,dresses,80w5kv
awesome,ceqc4f2,3.0,dresses,dresses,1v9ync
,ceqtz5u,1.0,dresses,dresses,1v9ync
,ceqtz5u,1.0,dresses,dresses,1v9ync
,ceqtz5u,1.0,dresses,dresses,1v9ync
casual,e0ljm3n,23.0,dresses,dresses,8qrt07
,e0mbmbt,1.0,dresses,dresses,8qrt07
,e9pilr2,113.0,dresses,dresses,9x2nur
,e9phfaa,24.0,dresses,dresses,9x2nur
,d4gn2ax,5.0,dresses,dresses,4ow7ne
,d4hhe6l,2.0,dresses,dresses,4ow7ne
,d4gr7et,3.0,dresses,dresses,4ow7ne
sleeveless,d4gr7et,3.0,dresses,dresses,4ow7ne
,d4gjmni,2.0,dresses,dresses,4ow7ne
,d8y5zi3,6.0,dresses,dresses,587gga
,d8y806j,1.0,dresses,dresses,587gga
,d8yvxib,1.0,dresses,dresses,587gga
,csrr1hs,2.0,dresses,dresses,3byrnj
,csrr1hs,2.0,dresses,dresses,3byrnj
,di6pghc,5.0,dresses,dresses,6dwzme
,di6pghc,5.0,dresses,dresses,6dwzme
casual,di6lcxd,4.0,dresses,dresses,6dwzme
,di6sszd,5.0,dresses,dresses,6dwzme
,di7590f,3.0,dresses,dresses,6dwzme
,di74ys8,2.0,dresses,dresses,6dwzme
,di786kk,2.0,dresses,dresses,6dwzme
,di6w5cx,2.0,dresses,dresses,6dwzme
,di6oc73,1.0,dresses,dresses,6dwzme
,di70qvq,1.0,dresses,dresses,6dwzme
,di70qvq,1.0,dresses,dresses,6dwzme
appropriate,e6o5nhf,49.0,dresses,dresses,9j2kty
,e6oq6ya,4.0,sheaths,dresses,9j2kty
,e6oq6ya,4.0,dresses,dresses,9j2kty
,ddtchcl,8.0,dresses,dresses,5udc9f
,ddtt0o2,5.0,dresses,dresses,5udc9f
basic,ddtob6u,3.0,dresses,dresses,5udc9f
,ddtp6hb,2.0,dresses,dresses,5udc9f
,drug1i3,67.0,dresses,dresses,7mihi2
nice,drufa19,8.0,dresses,dresses,7mihi2
,drufa19,8.0,dresses,dresses,7mihi2
,drupfsk,14.0,dresses,dresses,7mihi2
few,drupfsk,14.0,dresses,dresses,7mihi2
,drupfsk,14.0,dresses,dresses,7mihi2
,drupfsk,14.0,dresses,dresses,7mihi2
,drupfsk,14.0,dresses,dresses,7mihi2
basic,druleji,6.0,dresses,dresses,7mihi2
,druleji,6.0,dresses,dresses,7mihi2
,drurjfz,1.0,dresses,dresses,7mihi2
,drva0wj,1.0,dresses,dresses,7mihi2
,drva0wj,1.0,dresses,dresses,7mihi2
simple,ds0xzqa,1.0,dresses,dresses,7mihi2
,drv0yjp,1.0,dresses,dresses,7mihi2
,ca83rx8,6.0,dresses,dresses,1f9jrq
,dv9stzp,16.0,dresses,dresses,82fdga
,dva0suc,6.0,dresses,dresses,82fdga
,dva0suc,6.0,dresses,dresses,82fdga
,dvahrmc,1.0,dresses,dresses,82fdga
nice,dvaifv7,1.0,dresses,dresses,82fdga
,dvarao0,1.0,dresses,dresses,82fdga
,dvb4xcz,1.0,dresses,dresses,82fdga
,dvb4xcz,1.0,dresses,dresses,82fdga
,ck03fab,11.0,dresses,dresses,2ej9zq
wear,chyqen3,13.0,dresses,dresses,278o2j
,chyjkus,2.0,dresses,dresses,278o2j
,d3tt49s,13.0,dresses,dresses,4m9ice
acceptable,d3tt49s,13.0,dresses,dresses,4m9ice
,d3tobh0,6.0,dresses,dresses,4m9ice
bodycon,cazrdtd,57.0,dresses,dresses,1i0hqs
,cazskk5,8.0,dresses,dresses,1i0hqs
,d3yv4d0,24.0,dresses,dresses,4mvlmu
,d3yogut,112.0,dresses,dresses,4mvlmu
,d3yogut,112.0,dresses,dresses,4mvlmu
,d3zlzac,2.0,dresses,dresses,4mvlmu
,c5oi77g,5.0,dresses,dresses,xpkxs
,e1l2pzl,68.0,dresses,dresses,8v5pvy
,e1ld0u9,23.0,dresses,dresses,8v5pvy
,col0syo,2.0,dresses,dresses,2vubyc
many,c72ood9,1.0,dresses,dresses,137pit
,c72ood9,1.0,dresses,dresses,137pit
,c72ood9,1.0,dresses,dresses,137pit
,c72ood9,1.0,dresses,dresses,137pit
,cn24p2y,4.0,dresses,dresses,2pzmz1
,cn34lo5,2.0,dresses,dresses,2pzmz1
,cn7foea,1.0,dresses,dresses,2pzmz1
,cn7foea,1.0,dresses,dresses,2pzmz1
,c9dqset,1.0,dresses,dresses,1c6h0x
,e6qhr1j,16.0,dresses,dresses,9jchsi
,e6qj5vt,5.0,dresses,dresses,9jchsi
,e6qtg32,3.0,dresses,dresses,9jchsi
,e6rkbr3,2.0,dresses,dresses,9jchsi
,e6rkbr3,2.0,dresses,dresses,9jchsi
,e6rkbr3,2.0,dresses,dresses,9jchsi
,e6rkbr3,2.0,dresses,dresses,9jchsi
,df0me2a,3.0,dresses,dresses,5zmquu
,dvfn968,1.0,dresses,dresses,833q4k
warm,dbf88v4,78.0,leggings,pants,5jd2ee
fleecy,dbf7t7p,8.0,leggings,pants,5jd2ee
,dbf7t7p,8.0,leggings,pants,5jd2ee
thicker,dbfmfpo,8.0,leggings,pants,5jd2ee
,dbf72xn,7.0,leggings,pants,5jd2ee
,dbg2i0x,5.0,leggings,pants,5jd2ee
,dbg2i0x,5.0,leggings,pants,5jd2ee
,dbff45o,6.0,leggings,pants,5jd2ee
black,dbffysc,5.0,leggings,pants,5jd2ee
,dbf9wc8,4.0,leggings,pants,5jd2ee
,dbffuo1,4.0,leggings,pants,5jd2ee
nice,dbfn6px,3.0,leggings,pants,5jd2ee
black,dbfc6ce,6.0,leggings,pants,5jd2ee
,dbfffry,4.0,leggings,pants,5jd2ee
,dbfffry,4.0,leggings,pants,5jd2ee
,dbfba1r,2.0,leggings,pants,5jd2ee
,dbfy2i2,2.0,leggings,pants,5jd2ee
wear,dbfdmi4,1.0,leggings,pants,5jd2ee
,dbfon7j,1.0,leggings,pants,5jd2ee
,dbfuqfu,1.0,leggings,pants,5jd2ee
,dbfuqfu,1.0,leggings,pants,5jd2ee
soft,dbfzxgt,1.0,leggings,pants,5jd2ee
thick,dbgp621,1.0,leggings,pants,5jd2ee
famous,cmds99d,10.0,leggings,pants,2nhsr3
,e6881im,7.0,leggings,pants,9gx7u9
,dlz8it8,8.0,leggings,pants,6vb2gv
stretchy,dlz8it8,8.0,leggings,pants,6vb2gv
,dlzam13,2.0,leggings,pants,6vb2gv
,dm099g4,1.0,leggings,pants,6vb2gv
opaque,ei822ga,5.0,leggings,pants,azhg0n
,ei822ga,5.0,leggings,pants,azhg0n
black,ei83ad0,3.0,leggings,pants,azhg0n
,ei83ad0,3.0,leggings,pants,azhg0n
cheap,ei83ad0,3.0,leggings,pants,azhg0n
,ei86lvj,1.0,leggings,pants,azhg0n
,duzgxby,6.0,leggings,pants,80w5kv
,d4gjmni,2.0,leggings,pants,4ow7ne
,d4gjmni,2.0,leggings,pants,4ow7ne
,d8yhn8e,3.0,leggings,pants,587gga
,d8ynxhw,1.0,leggings,pants,587gga
,di6qp1o,11.0,leggings,pants,6dwzme
,di6ok80,6.0,leggings,pants,6dwzme
,di6oc73,1.0,leggings,pants,6dwzme
,e6o8xs1,45.0,leggings,pants,9j2kty
nice,e6oaiz4,13.0,leggings,pants,9j2kty
,e6oc5y9,3.0,leggings,pants,9j2kty
,drupfsk,14.0,leggings,pants,7mihi2
,drupfsk,14.0,leggings,pants,7mihi2
theyre,drvcxqs,1.0,leggings,pants,7mihi2
spanx,dva0suc,6.0,leggings,pants,82fdga
,dvawvx0,1.0,leggings,pants,82fdga
,czz6hc1,6.0,leggings,pants,45nx6x
sheer,e1ld0u9,23.0,leggings,pants,8v5pvy
,e1mf1cm,8.0,leggings,pants,8v5pvy
,d3a504g,3.0,leggings,pants,4jtfas
,cn24p2y,4.0,leggings,pants,2pzmz1
,e6qhr1j,16.0,leggings,pants,9jchsi
,e6qlpd4,14.0,leggings,pants,9jchsi
,e6qj5vt,5.0,leggings,pants,9jchsi
,e6qtg32,3.0,leggings,pants,9jchsi
black,e6sctkg,3.0,leggings,pants,9jchsi
,d08imli,31.0,leggings,pants,46x2vn
,d08mj2p,10.0,leggings,pants,46x2vn
,d08mj2p,10.0,leggings,pants,46x2vn
,d08px8c,1.0,leggings,pants,46x2vn
thick,d08ggiu,2.0,leggings,pants,46x2vn
,d08ggiu,2.0,leggings,pants,46x2vn
,d08x62b,1.0,leggings,pants,46x2vn
,d08x62b,1.0,leggings,pants,46x2vn
ankle,dbf88v4,78.0,boots,shoes,5jd2ee
,dbg2i0x,5.0,boots,shoes,5jd2ee
,dbff45o,6.0,boots,shoes,5jd2ee
,dbfn6px,3.0,boots,shoes,5jd2ee
,dbfolvk,3.0,boots,shoes,5jd2ee
,dbfsu41,3.0,boots,shoes,5jd2ee
ankle,dbfe2pj,2.0,boots,shoes,5jd2ee
,dbfy2i2,2.0,boots,shoes,5jd2ee
,dbgq5dg,2.0,boots,shoes,5jd2ee
,dbfcaa5,1.0,boots,shoes,5jd2ee
,dbflh1r,1.0,boots,shoes,5jd2ee
flat,dbhevpj,1.0,boots,shoes,5jd2ee
,cenqydk,3.0,boots,shoes,1v15kq
high,cenyckh,1.0,boots,shoes,1v15kq
,c2ioqr8,1.0,boots,shoes,k9mbx
ankle,c2jbz9z,1.0,boots,shoes,k9mbx
,chl0x9q,6.0,boots,shoes,25v1q4
,e67ila6,19.0,boots,shoes,9gx7u9
regular,e67jcyl,13.0,boots,shoes,9gx7u9
ankle,e67jk1q,11.0,boots,shoes,9gx7u9
,e67yatu,6.0,boots,shoes,9gx7u9
,e67yatu,6.0,boots,shoes,9gx7u9
,e67yatu,6.0,boots,shoes,9gx7u9
ankle,dlyuvet,15.0,boots,shoes,6vb2gv
flat,dlz8it8,8.0,boots,shoes,6vb2gv
,dlz8it8,8.0,boots,shoes,6vb2gv
,dlz8it8,8.0,boots,shoes,6vb2gv
,dlywgk5,9.0,boots,shoes,6vb2gv
ankle,dlz0kdl,4.0,boots,shoes,6vb2gv
,dlzdjji,2.0,boots,shoes,6vb2gv
,dlzdjji,2.0,boots,shoes,6vb2gv
,dlzdjji,2.0,boots,shoes,6vb2gv
,c9yx9uk,10.0,boots,shoes,1ecdsi
,ei7u2q7,412.0,boots,shoes,azhg0n
,ei7u2q7,412.0,boots,shoes,azhg0n
ankle,ei7tmuv,352.0,boots,shoes,azhg0n
ankle,ei7w60j,34.0,boots,shoes,azhg0n
footwear,ei7vcnu,14.0,boots,shoes,azhg0n
,ei7vcnu,14.0,boots,shoes,azhg0n
,ei7vcnu,14.0,boots,shoes,azhg0n
ankle,ei7wxt9,22.0,boots,shoes,azhg0n
ankle,ei82kuw,6.0,boots,shoes,azhg0n
,ei84n76,7.0,boots,shoes,azhg0n
ankle,ei8bh99,5.0,boots,shoes,azhg0n
,ei8bh99,5.0,boots,shoes,azhg0n
,ei7zfqp,5.0,boots,shoes,azhg0n
ankle,ei80daf,4.0,boots,shoes,azhg0n
,ei7tgeg,23.0,boots,shoes,azhg0n
,ei86bnr,5.0,boots,shoes,azhg0n
,ei7vqu1,3.0,boots,shoes,azhg0n
ankle,ei8cmg2,3.0,boots,shoes,azhg0n
ankle,ei8ipru,3.0,boots,shoes,azhg0n
,ei8ipru,3.0,boots,shoes,azhg0n
,ei8868s,2.0,boots,shoes,azhg0n
,ei8jmlh,2.0,boots,shoes,azhg0n
,ei9em3s,2.0,boots,shoes,azhg0n
cowboy,ei89bwq,3.0,boots,shoes,azhg0n
high,ei7xv04,1.0,boots,shoes,azhg0n
rain,ei7xv04,1.0,boots,shoes,azhg0n
,ei84g3p,1.0,boots,shoes,azhg0n
,ei86lvj,1.0,boots,shoes,azhg0n
black,ei882rl,1.0,boots,shoes,azhg0n
ankle,ei8uksn,1.0,boots,shoes,azhg0n
,ei7sx15,-1.0,boots,shoes,azhg0n
,cgddbsz,2.0,boots,shoes,21h9wt
nice,cgdbdym,1.0,boots,shoes,21h9wt
,e9r2q4x,1.0,boots,shoes,9x2nur
,cd9niln,3.0,boots,shoes,1q4ksz
ankle,cdgdpoy,18.0,boots,shoes,1qtrqw
ankle,cdgn4gw,4.0,boots,shoes,1qtrqw
ankle,cdgn4gw,4.0,boots,shoes,1qtrqw
flat,cdgm49s,2.0,boots,shoes,1qtrqw
kneehigh,cdgm49s,2.0,boots,shoes,1qtrqw
,cdgm49s,2.0,boots,shoes,1qtrqw
,e24j9yj,213.0,boots,shoes,8xowpq
ankle,d8y9rwb,8.0,boots,shoes,587gga
comfortable,d8y7d30,5.0,boots,shoes,587gga
,d8y7coa,3.0,boots,shoes,587gga
ankle,d8y7jlm,3.0,boots,shoes,587gga
ankle,d8y6nep,4.0,boots,shoes,587gga
ankle,d8yfbmg,2.0,boots,shoes,587gga
ankle,d8zdhon,2.0,boots,shoes,587gga
,d8zdhon,2.0,boots,shoes,587gga
ankle,d8ylwxa,2.0,boots,shoes,587gga
,d8ynxhw,1.0,boots,shoes,587gga
high,d8yvxib,1.0,boots,shoes,587gga
,di6kcg5,18.0,boots,shoes,6dwzme
,di6p7on,7.0,boots,shoes,6dwzme
,di6n98g,11.0,boots,shoes,6dwzme
,di74ys8,2.0,boots,shoes,6dwzme
,di786kk,2.0,boots,shoes,6dwzme
high,e6o8st7,124.0,boots,shoes,9j2kty
,e6o5nq7,145.0,boots,shoes,9j2kty
,e6o5nhf,49.0,boots,shoes,9j2kty
,e6o5nhf,49.0,boots,shoes,9j2kty
,e6o5nhf,49.0,boots,shoes,9j2kty
high,e6o5nhf,49.0,boots,shoes,9j2kty
otk,e6o8ioj,57.0,boots,shoes,9j2kty
otk,e6o8xs1,45.0,boots,shoes,9j2kty
,e6o8xs1,45.0,boots,shoes,9j2kty
,e6o8xs1,45.0,boots,shoes,9j2kty
sexy,e6o8xs1,45.0,boots,shoes,9j2kty
black,e6o8gm0,18.0,boots,shoes,9j2kty
,e6ouqxv,9.0,boots,shoes,9j2kty
otk,e6ouqxv,9.0,boots,shoes,9j2kty
otk,e6ouqxv,9.0,boots,shoes,9j2kty
,e6oeczz,12.0,boots,shoes,9j2kty
knee,e6oeczz,12.0,boots,shoes,9j2kty
,e6ozurj,4.0,boots,shoes,9j2kty
,e6ozurj,4.0,boots,shoes,9j2kty
distressed,e6ozurj,4.0,boots,shoes,9j2kty
high,e6o9nd9,16.0,boots,shoes,9j2kty
,e6oaiz4,13.0,boots,shoes,9j2kty
knee,e6p2kq2,4.0,boots,shoes,9j2kty
knee,e6p7uub,4.0,boots,shoes,9j2kty
wear,e6oe3be,8.0,boots,shoes,9j2kty
high,e6p7hwf,3.0,boots,shoes,9j2kty
otk,e6o5vsw,6.0,boots,shoes,9j2kty
knee,e6p18qu,2.0,boots,shoes,9j2kty
,e6p18qu,2.0,boots,shoes,9j2kty
,e6q0v6x,2.0,boots,shoes,9j2kty
,e6qd5ub,2.0,boots,shoes,9j2kty
,e6qd5ub,2.0,boots,shoes,9j2kty
tall,e6qzpc5,2.0,boots,shoes,9j2kty
,e6qzpc5,2.0,boots,shoes,9j2kty
wear,e6qzpc5,2.0,boots,shoes,9j2kty
,e6v3205,2.0,boots,shoes,9j2kty
,e6v3205,2.0,boots,shoes,9j2kty
,e6y1hsx,2.0,boots,shoes,9j2kty
,e6oouc6,4.0,boots,shoes,9j2kty
,e6o5w44,3.0,boots,shoes,9j2kty
knee,e6oc5y9,3.0,boots,shoes,9j2kty
ankle,ddtjfaw,5.0,boots,shoes,5udc9f
tall,drujvuj,87.0,boots,shoes,7mihi2
ankle,drujvuj,87.0,boots,shoes,7mihi2
,drufa19,8.0,boots,shoes,7mihi2
black,drupfsk,14.0,boots,shoes,7mihi2
,druf5bf,7.0,boots,shoes,7mihi2
,drudoaq,3.0,boots,shoes,7mihi2
ankle,drv0o0s,3.0,boots,shoes,7mihi2
classy,drv0o0s,3.0,boots,shoes,7mihi2
,drva0wj,1.0,boots,shoes,7mihi2
short,drvaaql,1.0,boots,shoes,7mihi2
tall,drvaaql,1.0,boots,shoes,7mihi2
,ds0xzqa,1.0,boots,shoes,7mihi2
,dvj7mff,2.0,boots,shoes,82fdga
,chyg94u,30.0,boots,shoes,278o2j
,cukjknr,4.0,boots,shoes,3iwl1p
brown,ccm352c,6.0,boots,shoes,1nuaq5
,ccx8tv4,8.0,boots,shoes,1ozm3m
,ccxgqpl,3.0,boots,shoes,1ozm3m
,ccxgqpl,3.0,boots,shoes,1ozm3m
,ccxgqpl,3.0,boots,shoes,1ozm3m
,cb0ikfv,1.0,boots,shoes,1i0hqs
,cb0ikfv,1.0,boots,shoes,1i0hqs
ankle,cb0ikfv,1.0,boots,shoes,1i0hqs
,cb0ikfv,1.0,boots,shoes,1i0hqs
,c5ol26d,3.0,boots,shoes,xpkxs
,ctewxtz,6.0,boots,shoes,3eh1wy
,ctewxtz,6.0,boots,shoes,3eh1wy
,ctewxtz,6.0,boots,shoes,3eh1wy
,ctewxtz,6.0,boots,shoes,3eh1wy
toe,ctevxw6,2.0,boots,shoes,3eh1wy
,ctfrnej,2.0,boots,shoes,3eh1wy
,d3a504g,3.0,boots,shoes,4jtfas
,d3a504g,3.0,boots,shoes,4jtfas
green,d3abecy,6.0,boots,shoes,4jtfas
monstrous,d3abecy,6.0,boots,shoes,4jtfas
,d3abecy,6.0,boots,shoes,4jtfas
,d3abecy,6.0,boots,shoes,4jtfas
proper,d3abecy,6.0,boots,shoes,4jtfas
,c2wlzv8,6.0,boots,shoes,lygzk
,d1adsgj,5.0,boots,shoes,4blos5
rain,caugt18,1.0,boots,shoes,1hfz0s
,e6vrr74,3.0,boots,shoes,9jchsi
ankle,e6qtg32,3.0,boots,shoes,9jchsi
nice,e6sctkg,3.0,boots,shoes,9jchsi
,dezfs0j,15.0,boots,shoes,5zmquu
ankle,df0me2a,3.0,boots,shoes,5zmquu
,df45rmk,1.0,boots,shoes,5zmquu
,dvgxyr8,1.0,boots,shoes,833q4k
casual,d08ggiu,2.0,boots,shoes,46x2vn
,ccegrsm,17.0,boots,shoes,1n10he
appropriate,ccegrsm,17.0,boots,shoes,1n10he
,ccel2pc,3.0,boots,shoes,1n10he
,ccel2pc,3.0,boots,shoes,1n10he
,ccefuql,2.0,boots,shoes,1n10he
,ccepow9,1.0,boots,shoes,1n10he
,ccepow9,1.0,boots,shoes,1n10he
,ccepow9,1.0,boots,shoes,1n10he
,ccepow9,1.0,boots,shoes,1n10he
,dbf88v4,78.0,flats,shoes,5jd2ee
,dbfn6px,3.0,flats,shoes,5jd2ee
,dbfqx03,2.0,flats,shoes,5jd2ee
,df9bfyr,16.0,flats,shoes,60rrx5
cute,cenoxpm,10.0,flats,shoes,1v15kq
,cenyckh,1.0,flats,shoes,1v15kq
ballet,c2ijwma,3.0,flats,shoes,k9mbx
,c2ioqr8,1.0,flats,shoes,k9mbx
,c2jbz9z,1.0,flats,shoes,k9mbx
,e67ila6,19.0,flats,shoes,9gx7u9
,e67ynjf,13.0,flats,shoes,9gx7u9
,e686f46,3.0,flats,shoes,9gx7u9
,e686f46,3.0,flats,shoes,9gx7u9
,dlz56xk,284.0,flats,shoes,6vb2gv
,dlyxof8,56.0,flats,shoes,6vb2gv
,dlzd58t,27.0,flats,shoes,6vb2gv
,dlzd58t,27.0,flats,shoes,6vb2gv
supportive,dlyybfn,10.0,flats,shoes,6vb2gv
,dlywv9u,7.0,flats,shoes,6vb2gv
,dlzt7x5,2.0,flats,shoes,6vb2gv
,dm01n71,2.0,flats,shoes,6vb2gv
,dm01n71,2.0,flats,shoes,6vb2gv
,dm01n71,2.0,flats,shoes,6vb2gv
,dlzk1lr,1.0,flats,shoes,6vb2gv
,dlzltmn,1.0,flats,shoes,6vb2gv
,dm2oqcd,1.0,flats,shoes,6vb2gv
,c9yx9uk,10.0,flats,shoes,1ecdsi
,ei7u2q7,412.0,flats,shoes,azhg0n
,ei7u2q7,412.0,flats,shoes,azhg0n
,ei7u2q7,412.0,flats,shoes,azhg0n
,ei7tmuv,352.0,flats,shoes,azhg0n
,ei7vlgq,52.0,flats,shoes,azhg0n
,ei7wxt9,22.0,flats,shoes,azhg0n
black,ei7z5ox,6.0,flats,shoes,azhg0n
,ei8bh99,5.0,flats,shoes,azhg0n
,ei7w20d,6.0,flats,shoes,azhg0n
many,ei7w20d,6.0,flats,shoes,azhg0n
black,ei8eatt,4.0,flats,shoes,azhg0n
,ei8ipru,3.0,flats,shoes,azhg0n
,ei80lxy,2.0,flats,shoes,azhg0n
,ei8g7xq,2.0,flats,shoes,azhg0n
,ei7xv04,1.0,flats,shoes,azhg0n
,ei841sx,1.0,flats,shoes,azhg0n
ballet,ei84g3p,1.0,flats,shoes,azhg0n
,ei86fea,1.0,flats,shoes,azhg0n
,ei8lhtx,1.0,flats,shoes,azhg0n
,ei8lhtx,1.0,flats,shoes,azhg0n
,ei8qny0,1.0,flats,shoes,azhg0n
nude,ei8rs5r,1.0,flats,shoes,azhg0n
,ei8vcmd,1.0,flats,shoes,azhg0n
,ck1sk06,3.0,flats,shoes,2eoy3f
black,ck1oqgv,1.0,flats,shoes,2eoy3f
comfortable,ck3360m,1.0,flats,shoes,2eoy3f
,cgddbsz,2.0,flats,shoes,21h9wt
,cgddbsz,2.0,flats,shoes,21h9wt
,cgddbsz,2.0,flats,shoes,21h9wt
dark,cgdbdym,1.0,flats,shoes,21h9wt
,caz9wys,4.0,flats,shoes,1hyru5
black,caz9wys,4.0,flats,shoes,1hyru5
red,caz9wys,4.0,flats,shoes,1hyru5
,cd9671s,9.0,flats,shoes,1q4ksz
,cd9niln,3.0,flats,shoes,1q4ksz
,cdgehme,3.0,flats,shoes,1qtrqw
,chm5t47,11.0,flats,shoes,25zdgp
,d4gv7rh,2.0,flats,shoes,4ow7ne
,d4gjmni,2.0,flats,shoes,4ow7ne
,e24mnuf,15.0,flats,shoes,8xowpq
,e25ksqs,1.0,flats,shoes,8xowpq
printed,d8y6nep,4.0,flats,shoes,587gga
black,d8zdhon,2.0,flats,shoes,587gga
,d8ylwxa,2.0,flats,shoes,587gga
simple,d8yn2q3,1.0,flats,shoes,587gga
,d90c5q9,1.0,flats,shoes,587gga
,di6qp1o,11.0,flats,shoes,6dwzme
,di74ze0,8.0,flats,shoes,6dwzme
dressy,di6p7on,7.0,flats,shoes,6dwzme
,di6w5cx,2.0,flats,shoes,6dwzme
open,ddtob6u,3.0,flats,shoes,5udc9f
,dru7qwa,88.0,flats,shoes,7mihi2
,drujvuj,87.0,flats,shoes,7mihi2
,dru8eec,119.0,flats,shoes,7mihi2
,druao81,9.0,flats,shoes,7mihi2
,drufa19,8.0,flats,shoes,7mihi2
,drupfsk,14.0,flats,shoes,7mihi2
,drupfsk,14.0,flats,shoes,7mihi2
,drupfsk,14.0,flats,shoes,7mihi2
,druvbmj,8.0,flats,shoes,7mihi2
,druleji,6.0,flats,shoes,7mihi2
black,drudoaq,3.0,flats,shoes,7mihi2
,drucxej,5.0,flats,shoes,7mihi2
,drumin4,2.0,flats,shoes,7mihi2
pointed,druyl9w,2.0,flats,shoes,7mihi2
,drv4dok,1.0,flats,shoes,7mihi2
,drva0wj,1.0,flats,shoes,7mihi2
beige,drva0wj,1.0,flats,shoes,7mihi2
,drw3k1u,1.0,flats,shoes,7mihi2
,ds0xzqa,1.0,flats,shoes,7mihi2
,ca83rx8,6.0,flats,shoes,1f9jrq
,c758llg,1.0,flats,shoes,13mghx
comfortable,chyumkh,2.0,flats,shoes,278o2j
,c6s3rdh,21.0,flats,shoes,124kb9
black,ccn5jix,2.0,flats,shoes,1ny79x
,cvw0z98,5.0,flats,shoes,3o8s9q
,ccm3xcf,4.0,flats,shoes,1nuaq5
black,ccmkf2v,2.0,flats,shoes,1nuaq5
,cc8pogb,2.0,flats,shoes,1mfeev
pumps,cb0ikfv,1.0,flats,shoes,1i0hqs
,cb0ikfv,1.0,flats,shoes,1i0hqs
ballerina,cb0ikfv,1.0,flats,shoes,1i0hqs
,cc64bfg,7.0,flats,shoes,1m64wm
,d3zlzac,2.0,flats,shoes,4mvlmu
solid,c5oh6cp,4.0,flats,shoes,xpkxs
,c5ol26d,3.0,flats,shoes,xpkxs
,cdffz5c,3.0,flats,shoes,1qqi4x
,cdffz5c,3.0,flats,shoes,1qqi4x
,chfy03n,3.0,flats,shoes,25bvaj
,e1mk6bi,3.0,flats,shoes,8v5pvy
,dz5kbdn,40.0,flats,shoes,8k7vi8
,dz6nj7l,12.0,flats,shoes,8k7vi8
,dz5kxmo,5.0,flats,shoes,8k7vi8
,dz5kxmo,5.0,flats,shoes,8k7vi8
,dz5kxmo,5.0,flats,shoes,8k7vi8
,dz98k9c,2.0,flats,shoes,8k7vi8
,c6nzmqy,3.0,flats,shoes,11n6l0
own,c2wpmt0,1.0,flats,shoes,lygzk
,cn34lo5,2.0,flats,shoes,2pzmz1
,cn34lo5,2.0,flats,shoes,2pzmz1
,catxuh6,2.0,flats,shoes,1hfz0s
,cau04yc,2.0,flats,shoes,1hfz0s
,caugt18,1.0,flats,shoes,1hfz0s
,caugt18,1.0,flats,shoes,1hfz0s
,caum1ho,1.0,flats,shoes,1hfz0s
black,e6qhr1j,16.0,flats,shoes,9jchsi
,dezf69t,21.0,flats,shoes,5zmquu
,dezfqgx,14.0,flats,shoes,5zmquu
,df0me2a,3.0,flats,shoes,5zmquu
,dvfa776,1.0,flats,shoes,833q4k
,c5tcj0w,0.0,flats,shoes,y0s9f
simple,c7fqbf7,8.0,flats,shoes,14re4f
,d08ggiu,2.0,flats,shoes,46x2vn
,ccegrsm,17.0,flats,shoes,1n10he
,ccepow9,1.0,flats,shoes,1n10he
,dbf7t7p,8.0,slacks,pants,5jd2ee
,dbflh1r,1.0,slacks,pants,5jd2ee
,dbg0ru5,1.0,slacks,pants,5jd2ee
,cmdy4gg,3.0,slacks,pants,2nhsr3
,c2ijwma,3.0,slacks,pants,k9mbx
,c2illrz,2.0,slacks,pants,k9mbx
,c2illrz,2.0,slacks,pants,k9mbx
black,c2ijqqk,1.0,slacks,pants,k9mbx
,c2jbz9z,1.0,slacks,pants,k9mbx
,c7htj3b,2.0,slacks,pants,14z8a3
